page_title,users_reverted_past_1_week
Edappadi K. Palaniswami,5
Tejasvi Surya,4
All India Majlis-e-Ittehadul Muslimeen,4
2022 Goa Legislative Assembly election,4
Punjab Legislative Assembly,4
Jai Shri Ram,4
Sarojini Naidu,4
O. Panneerselvam,4
Exodus of Kashmiri Hindus,3
V. K. Sasikala,3
