page_title,change_from_last_week
2022 Punjab Legislative Assembly election,21
Fatima Sheikh,20
Tejasswi Prakash,16
Geeta Kapoor,16
Rudra Thandavam (2021 film),13
83 (film),12
2022 Uttarakhand Legislative Assembly election,10
Antim: The Final Truth,8
Mahesh Babu,7
Shamita Shetty,7
