page_title,users_reverted_past_1_week
India national cricket team,31
Jasprit Bumrah,22
Kalki 2898 AD,18
India at the Cricket World Cup,14
Turbo (2024 film),10
2024–25 Indian Super League,10
Sarileru Neekevvaru,10
Chandu Champion,9
2024 Uttar Pradesh stampede,9
Kill (film),8
