page_title,users_reverted_past_1_week
Next Indian general election,8
Amritpal Singh Khalsa,6
Muhammad Iqbal,5
Abdul Karim Telgi,5
Sidhu Moose Wala,5
Eknath Shinde,5
Indian National Developmental Inclusive Alliance,4
Next Madhya Pradesh Legislative Assembly election,3
All India Sikh Students Federation,3
National Students' Union of India,2
