page_title,users_reverted_past_1_week
G20,14
Jawan (film),10
Tiger 3,9
RDX: Robert Dony Xavier,9
Kannada,8
Jay Shah,7
Sonam Bajwa,7
Tamils,6
Mastaney,6
Lunar Polar Exploration Mission,6
