page_title,users_reverted_past_1_week
Maharana Pratap,16
Ponniyin Selvan: II,11
The Kerala Story,9
Cradle of civilization,9
Anupamaa,8
Bihar,7
Chak De! India,6
Chandragupta Maurya,6
Manobala,5
2023 Cricket World Cup,5
