page_title,users_reverted_past_1_week
2023 Manipur violence,18
2023 Karnataka Legislative Assembly election,14
Brij Bhushan Sharan Singh,5
Raghav Chadha,4
T. Rajendar,3
N. Chandrababu Naidu,3
Bandi Sanjay Kumar,3
Government of Andhra Pradesh,3
The Kashmir Files,3
Next West Bengal Legislative Assembly election,3
