page_title,users_reverted_past_1_week
Dharmendra,9
2024 Indian general election in West Bengal,7
Bihar Legislative Assembly,7
Lavoo Mamledar,6
Ashok Chavan,5
Bhagwant Mann,4
2024 Andhra Pradesh Legislative Assembly election,4
Indian National Developmental Inclusive Alliance,4
Next Tamil Nadu Legislative Assembly election,4
Sidhu Moose Wala,3
