page_title,users_reverted_past_1_week
Teri Baaton Mein Aisa Uljha Jiya,26
Lal Salaam (upcoming film),24
Eagle (2024 film),15
Welcome to the Jungle (2024 film),7
Bramayugam,7
Kolahoi Peak,6
IndiGo,6
Mithun Chakraborty,6
Chaudhry Mohammad Sarwar,6
Air India fleet,5
