page_title,users_reverted_past_1_week
Amethi (Lok Sabha constituency),14
2024 Indian general election,8
Baharampur Lok Sabha constituency,8
Prajwal Revanna,7
Jadavpur Lok Sabha constituency,6
Tamluk (Lok Sabha constituency),6
Sidhu Moose Wala,4
2024 Andhra Pradesh Legislative Assembly election,4
Amritpal Singh Khalsa,4
Barmer (Lok Sabha constituency),4
