page_title,change_from_last_week
Yogi Adityanath,6
2022 Manipur Legislative Assembly election,4
Alauddin Khalji,4
Janata Party,4
Kanniyakumari (Lok Sabha constituency),4
Sarvepalli Radhakrishnan,3
Prime Minister of India,3
Babbar Khalsa,3
Mani Shankar Aiyar,3
Ramabai Bhimrao Ambedkar,3
