page_title,users_reverted_past_1_week
Next Indian general election,5
Keshari Nath Tripathi,5
2023 Tripura Legislative Assembly election,4
Ghulam Nabi Azad,3
Preamble to the Constitution of India,2
United Bengal,2
Indigenous Aryanism,2
Lala Lajpat Rai,2
Bharatiya Janata Party,2
Navjot Singh Sidhu,2
