page_title,change_from_last_week
Keshari Nath Tripathi,5
Next Indian general election,4
Ghulam Nabi Azad,3
Bharatiya Janata Party,2
Navjot Singh Sidhu,2
Janata Party,2
Ranjeet Ranjan,2
Sethusamudram Shipping Canal Project,2
Saroj Yadav,2
Raosaheb Danve,2
