page_title,users_reverted_past_1_week
Alauddin Khalji,9
Next Indian general election,5
Narendra Modi,4
Uniform Civil Code,3
M. R. Radha,3
Dharmendra,2
N. T. Rama Rao,2
Next Madhya Pradesh Legislative Assembly election,2
K. T. Rama Rao,2
Affirmative action,2
