page_title,users_reverted_past_1_week
Pallava dynasty,11
2023 SAFF Championship,11
India national football team,10
Mohun Bagan AC,9
Guntur,7
2023 Cricket World Cup,7
Urfi Javed,7
Indian subcontinent,7
Akhand Bharat,6
Project K (film),6
