page_title,change_from_last_week
Alauddin Khalji,7
Next Indian general election,4
Narendra Modi,3
M. R. Radha,3
Muhammad Ali Jinnah,2
Aam Aadmi Party,2
1969 Gujarat riots,2
Bandi Sanjay Kumar,2
K. Chandrashekar Rao,2
Veerappan,2
