page_title,users_reverted_past_1_week
International Society for Krishna Consciousness,22
Bigg Boss (Hindi TV series) season 18,20
Sorgavaasal,14
Vaibhav Suryavanshi,12
Karimganj district,9
2024 Sambhal violence,9
Sivakarthikeyan,8
Bengal,8
Salaar,8
Karaiyar,8
