page_title,change_from_last_week
Akhand Bharat,12
CNN-News18,10
Meitei people,9
Ahmednagar,9
2023 Indian wrestlers' protest,9
Gujarat Titans,8
Anil Kapoor,7
2022 Indian Premier League Final,7
Dhirendra Krishna Shastri,7
Kuki people,6
