page_title,users_reverted_past_1_week
Akhand Bharat,13
Kuki people,12
2023 Indian Premier League,10
CNN-News18,10
Gujarat Titans,9
Meitei people,9
Ahmednagar,9
2023 Indian wrestlers' protest,9
Sengol,8
Andaman and Nicobar Islands,7
