page_title,users_reverted_past_1_week
Fear Factor: Khatron Ke Khiladi 12,21
Brahmāstra: Part One – Shiva,18
Sita Ramam,12
Doctor G,12
Dulquer Salmaan,11
Kuno National Park,11
Rajbhar,10
Mrunal Thakur,9
News Nation,9
Raksha Bandhan,8
