page_title,users_reverted_past_1_week
Draupadi Murmu,9
La. Ganesan,9
2022 Gujarat Legislative Assembly election,7
Nitish Kumar,6
Rajya Sabha,5
A. Raja,4
Social Democratic Party of India,4
"Louis Mountbatten, 1st Earl Mountbatten of Burma",3
Sharad Pawar,3
Popular Front of India,3
