page_title,users_reverted_past_1_week
Pathaan (film),16
Adani Group,16
Sir (2023 film),14
2023 ICC Women's T20 World Cup,13
Taraka Ratna,13
Bigg Boss (Hindi season 16),11
Maha Shivaratri,11
Hindustan Times,10
Shanghai Cooperation Organisation,9
Pranjal Dahiya,8
