page_title,change_from_last_week
Amritpal Singh Khalsa,8
Abhishek Banerjee (politician),5
All India Anna Dravida Munnetra Kazhagam,4
Maharashtra Legislative Assembly,4
National Democratic Alliance,3
Eknath Shinde,3
Bahujan Vikas Aaghadi,3
Nellie massacre,2
2023 Karnataka Legislative Assembly election,2
"Louis Mountbatten, 1st Earl Mountbatten of Burma",2
