page_title,users_reverted_past_1_week
Amritpal Singh Khalsa,9
Abhishek Banerjee (politician),6
2023 Tripura Legislative Assembly election,4
Next Indian general election,4
Nellie massacre,4
All India Anna Dravida Munnetra Kazhagam,4
Maharashtra Legislative Assembly,4
Next Meghalaya Legislative Assembly election,3
"Ministry of Micro, Small and Medium Enterprises",3
2023 Nagaland Legislative Assembly election,3
