page_title,users_reverted_past_1_week
2025 Pahalgam attack,9
Periyar,4
Chitra Sarwara,4
Communist Party of India (Marxist),3
Tamilaga Vettri Kazhagam,3
Next Assam Legislative Assembly election,2
Subhas Chandra Bose,2
Radhabinod Pal,2
1984 anti-Sikh riots,2
Narendra Modi,2
