page_title,change_from_last_week
Periyar,4
Chitra Sarwara,4
Tamilaga Vettri Kazhagam,3
Communist Party of India (Marxist),2
Narendra Modi,2
Manohar Parrikar,2
Sunil Dutt,2
2019 Indian General Strike,2
Subhas Chandra Bose,1
Radhabinod Pal,1
