page_title,change_from_last_week
Laththi,10
Varisu,7
Saaho,7
Charles Sobhraj,7
Thunivu,6
Pathaan (film),6
Vikramaditya,6
Mahishya,6
Velir,5
Indus Valley Civilisation,5
