page_title,users_reverted_past_1_week
2023 Karnataka Legislative Assembly election,6
Next Indian general election,4
N. Chandrababu Naidu,4
2023 Tripura Legislative Assembly election,4
Kaikala Satyanarayana,4
Muhammad Ali Jinnah,3
Raghav Chadha,3
Telangana Rashtra Samithi,2
Amritpal Singh Khalsa,2
Alauddin Khalji,2
