page_title,change_from_last_week
Babu Khan,3
Mahua Moitra,3
Indian National Developmental Inclusive Alliance,2
Mahatma Gandhi,2
R. Sarathkumar,2
Syed Ali Shah Geelani,2
Mukesh Pandya,2
Sidhu Moose Wala,2
2023 Madhya Pradesh Legislative Assembly election,1
Janata Dal,1
