page_title,users_reverted_past_1_week
Leo (2023 Indian film),27
"Vizhinjam International Seaport, Thiruvananthapuram",17
Nikki Haley,8
Narendra Modi Stadium,8
Kannur Squad,8
Mujib: The Making of a Nation,8
Thalapathy 68,7
Madhura Naik,7
Yaariyan 2,6
Ramananda,6
