page_title,users_reverted_past_1_week
2023 Madhya Pradesh Legislative Assembly election,4
Indian National Developmental Inclusive Alliance,3
Babu Khan,3
Mahua Moitra,3
Muhammad Iqbal,2
Janata Dal,2
Next Chhattisgarh Legislative Assembly election,2
2023 Rajasthan Legislative Assembly election,2
Mahatma Gandhi,2
R. Sarathkumar,2
