page_title,change_from_last_week
2022 BJP Muhammad remarks controversy,8
Rajya Sabha,6
Naxalite–Maoist insurgency,6
Gurjara-Pratihara dynasty,4
Lok Sabha,4
Subhas Chandra Bose,3
Bhagat Singh,3
Mamata Banerjee,3
Bangla Pokkho,3
H. D. Kumaraswamy,3
