page_title,change_from_last_week
777 Charlie,13
Ante Sundaraniki,12
Unani medicine,12
Ahmed Raza Khan Barelvi,10
Brahmāstra (film),7
Kamal Haasan,6
Bigil,6
Marathi language,6
Sri Ganganagar,6
Dardic languages,6
