page_title,users_reverted_past_1_week
Next Indian general election,8
2023 Rajasthan Legislative Assembly election,5
Yogesh Dhama,5
Next Telangana Legislative Assembly election,4
Indian National Developmental Inclusive Alliance,3
Faizabad Lok Sabha constituency,3
2020 Delhi riots,3
Mahatma Gandhi,3
Jana Sena Party,3
Next Madhya Pradesh Legislative Assembly election,3
