page_title,change_from_last_week
Chandrayaan-3,20
Beast (2022 Indian film),8
The Kerala Story,8
2023 Durand Cup,8
Dulquer Salmaan,7
Bengal famine of 1943,6
ISRO,5
Dhananjaya Y. Chandrachud,5
Rameshbabu Praggnanandhaa,5
Nikki Haley,5
