page_title,change_from_last_week
Yogesh Dhama,5
2023 Rajasthan Legislative Assembly election,4
Next Telangana Legislative Assembly election,4
Mahatma Gandhi,3
Jana Sena Party,3
Next Madhya Pradesh Legislative Assembly election,3
Next Chhattisgarh Legislative Assembly election,3
Next Indian general election,2
2020 Delhi riots,2
Aam Aadmi Party,2
