page_title,users_reverted_past_1_week
Chandrayaan-3,29
Dulquer Salmaan,14
Beast (2022 Indian film),12
The Kerala Story,8
2023 Durand Cup,8
Varisu,7
Bengal famine of 1943,7
2.0 (film),6
ISRO,6
Jailer (film),5
