page_title,users_reverted_past_1_week
Brahmāstra (film),18
Rajpath,15
Arshdeep Singh (cricketer),15
Duplicate (1998 film),14
Cobra (upcoming film),13
Onam,13
Koh-i-Noor,11
Malabar rebellion,10
Cyrus Mistry,10
Dulquer Salmaan,9
