page_title,change_from_last_week
Harbhajan Singh,9
Eknath Shinde,5
Sarvepalli Radhakrishnan,4
2023 Karnataka Legislative Assembly election,3
Communist Party of India,3
Vallabhbhai Patel,3
N. Chandrababu Naidu,3
Sachin Pilot,3
Maintenance of Internal Security Act,3
Kerala Legislative Assembly,3
