page_title,users_reverted_past_1_week
Aishwarya R. Dhanush,45
Bangarraju,23
2022 Punjab Legislative Assembly election,14
Shyam Singha Roy,14
Kora Pakhi,14
Lena (actress),13
2022 Uttarakhand Legislative Assembly election,12
Rashmika Mandanna,12
Maridhas Malaichamy,12
Mohor (TV series),12
