page_title,change_from_last_week
Poonam Pandey,32
Jagat Singh (Sant),17
Bigg Boss (Hindi season 16),9
Malaikottai Vaaliban,7
Meghwal,7
Assassination of Mahatma Gandhi,7
Preity Zinta,6
Mannara Chopra,6
Govind Padmasoorya,6
Delhi University Students Union,6
