page_title,users_reverted_past_1_week
Poonam Pandey,32
Jagat Singh (Sant),17
Malaikottai Vaaliban,16
Bade Miyan Chote Miyan (upcoming film),13
Bigg Boss (Hindi season 16),10
Fighter (2024 film),8
Elvish Yadav,8
Meghwal,8
Uttar Pradesh,7
Preity Zinta,7
