page_title,change_from_last_week
Tamilaga Vettri Kazhagam,11
2014 Indian general election,5
2024 Andhra Pradesh Legislative Assembly election,4
"Citizenship (Amendment) Act, 2019",4
Lok Sabha,4
Muzaffarnagar Lok Sabha constituency,4
Nitish Kumar,3
Fundamental rights in India,3
Lalu Prasad Yadav,3
Kairana Lok Sabha constituency,3
