page_title,users_reverted_past_1_week
Tamilaga Vettri Kazhagam,11
Bihar Legislative Assembly,6
Nitish Kumar,6
2024 Andhra Pradesh Legislative Assembly election,6
2014 Indian general election,5
"Citizenship (Amendment) Act, 2019",4
Lok Sabha,4
Muzaffarnagar Lok Sabha constituency,4
Babri Masjid,3
Y. S. Sharmila,3
