page_title,change_from_last_week
Project K (film),37
Puneet Superstar,9
Chandrayaan-3,8
Tamannaah,8
Momo (food),7
Kuki people,7
Kadakkal,6
Kohrra,6
Jailer (film),5
Rishi Sunak,5
