page_title,users_reverted_past_1_week
Project K (film),38
Chandrayaan-3,17
Leo (2023 Indian film),13
Maaveeran (2023 film),9
Puneet Superstar,9
Tamannaah,8
Adipurush,7
Momo (food),7
Kuki people,7
Salaar,6
