page_title,users_reverted_past_1_week
India at the 2024 Summer Paralympics,22
Saripodhaa Sanivaaram,19
Vinesh Phogat,16
IC 814: The Kandahar Hijack,11
Vistara,11
Kanguva,10
The Greatest of All Time,10
Indian Airlines Flight 814,9
BRICS,8
Dinesh Vijan's horror-comedy universe,7
