page_title,change_from_last_week
2024 Haryana Legislative Assembly election,28
Bangla Pokkho,12
Partition of India,6
Dravida Munnetra Kazhagam,6
Sanjukta Morcha,6
2016 West Bengal Legislative Assembly election,4
Naam Tamilar Katchi,4
Next Tamil Nadu Legislative Assembly election,4
2024 Maharashtra Legislative Assembly election,3
2024 Jharkhand Legislative Assembly election,3
