page_title,users_reverted_past_1_week
2024 Haryana Legislative Assembly election,31
Bangla Pokkho,12
Partition of India,6
Dravida Munnetra Kazhagam,6
Sanjukta Morcha,6
2024 Maharashtra Legislative Assembly election,5
All India Anna Dravida Munnetra Kazhagam,4
2024 Jharkhand Legislative Assembly election,4
2016 West Bengal Legislative Assembly election,4
Naam Tamilar Katchi,4
