page_title,users_reverted_past_1_week
Kamal Nath,9
2024 Andhra Pradesh Legislative Assembly election,5
Sidhu Moose Wala,5
Rajya Sabha,4
Y. S. Sharmila,4
Next Indian general election in Kerala,4
Narayankhed Assembly constituency,4
Goshamahal Assembly constituency,4
2024 Indian general election in Assam,4
2019 Andhra Pradesh Legislative Assembly election,3
