page_title,change_from_last_week
Maurya Empire,13
The Sabarmati Report,12
Karimganj,9
Bhool Bhulaiyaa 3,8
Bellary,8
Shilajit,8
Bigg Boss (Hindi TV series) season 18,7
Swara Bhasker,7
Indian cricket team in Australia in 2024–25,7
Meiyazhagan,7
