page_title,users_reverted_past_1_week
C. Rajagopalachari,3
Hindu Mahasabha,3
Cattle slaughter in India,3
Atishi Marlena,3
Muhammad Iqbal,3
Rao Inderjit Singh,3
Maha Vikas Aghadi,2
Prafulla Chandra Ghosh,2
Subhas Chandra Bose,2
Sarvepalli Radhakrishnan,2
