page_title,change_from_last_week
Umran Malik,20
Runway 34,20
Acharya (2022 film),19
Vadivelu,13
Gangubai Kothewali,10
Quizzing in India,10
Lock Upp (Season 1),9
Ghalib,9
Sarkaru Vaari Paata,8
Pushpa: The Rise,8
