page_title,users_reverted_past_1_week
Sam Bahadur (film),18
Jailer (film),14
Dunki (film),13
2023 elections in India,12
Baji Rao I,8
Kanishka,8
Tripti Dimri,7
Battle of Hussainiwala,6
Salaar,6
2001–2002 India–Pakistan standoff,6
