page_title,users_reverted_past_1_week
2025 Pahalgam attack,38
2023 Rajouri attacks,5
Telangana Boggu Ghani Karimka Sangham,4
Michael O'Dwyer,3
2008 Mumbai attacks,3
Ministry of Finance (India),3
Communist Party of India (Marxist),2
1989 Bhagalpur violence,2
BJP IT Cell,2
Corruption in India,2
