page_title,change_from_last_week
Ram Ji Lal Suman,12
Bulldozer justice,5
Ministry of Education (India),4
2004 Indian general election,3
Bhagat Singh,3
Eknath Shinde,3
Himanta Biswa Sarma,3
Indian intervention in the Sri Lankan civil war,2
Next Tamil Nadu Legislative Assembly election,2
Amitabh Bachchan,2
