page_title,users_reverted_past_1_week
Aranmanai 4,13
Heeramandi,11
Aditi Rao Hydari,9
Paramara dynasty,7
Sakshi Shivanand,7
Jodhpur,7
Double iSmart,7
Fighter (2024 film),6
Zee Bangla,6
Dausa,6
