page_title,change_from_last_week
Pawan Kalyan,4
Nitish Kumar,4
Next Jammu and Kashmir Legislative Assembly election,4
"Communist Party of India (Marxist), Kerala",4
Mahatma Gandhi,3
Huseyn Shaheed Suhrawardy,3
A. K. Fazlul Huq,3
West Bengal Pradesh Congress Committee,3
Rajya Sabha,2
Communist Party of India,2
