page_title,users_reverted_past_1_week
Ranjith (director),32
Dinesh Vijan's horror-comedy universe,11
Mukesh (actor),11
India at the 2024 Summer Paralympics,11
Stree 2,9
Jayasurya,9
Adipurush,8
Rajbhar,8
Edavela Babu,8
Kalinga Institute of Industrial Technology,8
