page_title,users_reverted_past_1_week
Mukesh Agnihotri,10
Sukhvinder Singh Sukhu,7
Jai Ram Thakur,6
2001 Indian Parliament attack,6
Bihar Legislative Assembly,5
2023 Karnataka Legislative Assembly election,5
Telangana Rashtra Samithi,5
Indian National Congress,4
Amritpal Singh Khalsa,4
Pawan Kalyan,4
