page_title,change_from_last_week
Bigg Boss (Telugu season 6),35
Tu Jhoothi Main Makkaar,12
Ishan Kishan,10
Yashodharman,10
Magic in India,7
Nora Fatehi,6
Bigg Boss (Tamil TV series),6
South India,5
Rampal,5
Agni-V,5
