page_title,users_reverted_past_1_week
2023 Madhya Pradesh Legislative Assembly election,4
Sidhu Moose Wala,4
2023 Rajasthan Legislative Assembly election,3
Ram Nath Kovind,3
Next Telangana Legislative Assembly election,3
1984 anti-Sikh riots,3
All India Majlis-e-Ittehadul Muslimeen,2
Mahua Moitra,2
United Democratic Front (Kerala),2
Next Chhattisgarh Legislative Assembly election,2
