page_title,change_from_last_week
2024 Indian Premier League,12
Ayalaan,9
Archana Ravichandran,8
Jagat Singh (Sant),8
Bharbhunja (Hindu),7
Delhi University Students Union,7
Abhishek Malhan,7
Merry Christmas (2023 film),6
Neru (film),6
Jailer (film),6
