page_title,change_from_last_week
14th Gujarat Legislative Assembly,6
Muhammad Ali Jinnah,4
Koenraad Elst,4
All India Anna Dravida Munnetra Kazhagam,3
Pratibha Singh,3
Bhupendrabhai Patel,2
H. D. Deve Gowda,2
Vice President of India,2
Aam Aadmi Party,2
Member of the Legislative Assembly (India),2
